id,label
298070500,CANDIDATE
233823679,CANDIDATE
237205154,CANDIDATE
320281287,CANDIDATE
334493051,CANDIDATE
267861788,CANDIDATE
1712954983,CANDIDATE
260776145,CANDIDATE
418471796,CANDIDATE
147804034,CANDIDATE
144125079,CANDIDATE
124515764,CANDIDATE
366989877,CANDIDATE
404715325,CANDIDATE
39080923,CANDIDATE
233182695,CANDIDATE
135083444,FALSE POSITIVE
452576848,CANDIDATE
224603921,CANDIDATE
70897115,CANDIDATE
237909527,CANDIDATE
96475638,CANDIDATE
207937389,CANDIDATE
144037593,CANDIDATE
135267558,CANDIDATE
154258295,CANDIDATE
17122808,CANDIDATE
26469462,CANDIDATE
307221757,CANDIDATE
153412485,CANDIDATE
467651916,CANDIDATE
372759746,CANDIDATE
387193925,CANDIDATE
408729765,FALSE POSITIVE
387603144,FALSE POSITIVE
389910188,CANDIDATE
86273567,CANDIDATE
272645619,CANDIDATE
267712001,CANDIDATE
124379043,CANDIDATE
56096837,CANDIDATE
219857012,CANDIDATE
108939482,FALSE POSITIVE
279425357,CANDIDATE
441642457,CANDIDATE
229400092,CANDIDATE
154796579,CANDIDATE
372758077,CANDIDATE
287156968,CANDIDATE
308034948,FALSE POSITIVE
142117976,CANDIDATE
219778329,CANDIDATE
197807778,CANDIDATE
179159972,FALSE POSITIVE
459728249,CANDIDATE
331619598,CANDIDATE
462507821,CANDIDATE
402027382,CANDIDATE
253788533,CANDIDATE
410901394,CANDIDATE
54141697,CANDIDATE
52260140,CANDIDATE
321790238,CANDIDATE
264052454,CANDIDATE
311116297,CANDIDATE
332017079,CANDIDATE
60377863,CANDIDATE
80029842,FALSE POSITIVE
77550515,CANDIDATE
373017346,CANDIDATE
139118482,FALSE POSITIVE
162179096,CANDIDATE
407658979,CANDIDATE
369861731,FALSE POSITIVE
456560485,CANDIDATE
45492609,CANDIDATE
156172268,CANDIDATE
160039081,CANDIDATE
266500992,CANDIDATE
393940766,CANDIDATE
261136679,CANDIDATE
154872375,CANDIDATE
56658270,CANDIDATE
134183038,CANDIDATE
235901733,CANDIDATE
50379036,CANDIDATE
318608749,FALSE POSITIVE
47094691,CANDIDATE
383390264,CANDIDATE
294179385,CANDIDATE
181422954,CANDIDATE
334482103,CANDIDATE
339250695,FALSE POSITIVE
49043968,CANDIDATE
278775625,CANDIDATE
336264393,CANDIDATE
51768374,CANDIDATE
306249066,CANDIDATE
398945279,CANDIDATE
9136777,CANDIDATE
266609407,CANDIDATE
260040728,CANDIDATE
25758870,CANDIDATE
188800346,CANDIDATE
200606159,CANDIDATE
345193111,CANDIDATE
138671052,CANDIDATE
71459120,CANDIDATE
188389305,CANDIDATE
68808155,CANDIDATE
438170612,CANDIDATE
420829332,CANDIDATE
134221850,CANDIDATE
170221808,CANDIDATE
148129139,CANDIDATE
39824732,CANDIDATE
411781649,CANDIDATE
245793479,CANDIDATE
99648579,CANDIDATE
344600402,FALSE POSITIVE
325527653,CANDIDATE
219379012,FALSE POSITIVE
3896759,CANDIDATE
136998882,CANDIDATE
102848207,CANDIDATE
130191319,FALSE POSITIVE
369861728,CANDIDATE
372596796,FALSE POSITIVE
151483286,CANDIDATE
11936042,CANDIDATE
332860211,CANDIDATE
35483319,CANDIDATE
270472265,CANDIDATE
363761216,FALSE POSITIVE
229455001,CANDIDATE
64553698,FALSE POSITIVE
50312495,CANDIDATE
232967666,FALSE POSITIVE
58997701,CANDIDATE
262471759,CANDIDATE
263003176,CANDIDATE
264979636,CANDIDATE
144124187,CANDIDATE
20203297,CANDIDATE
17865622,CANDIDATE
394721720,CANDIDATE
6764171,CANDIDATE
229581160,CANDIDATE
300557619,FALSE POSITIVE
22659404,CANDIDATE
273069412,FALSE POSITIVE
233266582,CANDIDATE
14435301,CANDIDATE
91777086,CANDIDATE
238317637,CANDIDATE
257207557,CANDIDATE
187416256,CANDIDATE
43333094,CANDIDATE
257531677,CANDIDATE
195187769,CANDIDATE
6653897,FALSE POSITIVE
217933560,CANDIDATE
301900477,CANDIDATE
96317115,CANDIDATE
170368805,CANDIDATE
439873430,CANDIDATE
255918903,FALSE POSITIVE
125552076,CANDIDATE
68850908,CANDIDATE
251652214,CANDIDATE
184733148,CANDIDATE
365447203,CANDIDATE
291147951,FALSE POSITIVE
394338713,CANDIDATE
173260345,CANDIDATE
174426662,CANDIDATE
382045742,CANDIDATE
360816293,FALSE POSITIVE
9102327,FALSE POSITIVE
461968320,CANDIDATE
373033374,CANDIDATE
449491381,CANDIDATE
206897186,CANDIDATE
231703293,FALSE POSITIVE
234832821,CANDIDATE
418012030,CANDIDATE
332154944,FALSE POSITIVE
403224672,CANDIDATE
391949880,CANDIDATE
138361973,FALSE POSITIVE
80224448,CANDIDATE
80224448,CANDIDATE
277890574,CANDIDATE
224245334,CANDIDATE
237913194,CANDIDATE
262435954,CANDIDATE
17005768,FALSE POSITIVE
300011941,FALSE POSITIVE
304339227,CANDIDATE
21832928,CANDIDATE
419858461,CANDIDATE
34646336,CANDIDATE
1003831,CANDIDATE
201793781,CANDIDATE
239816546,CANDIDATE
182405015,CANDIDATE
455733237,CANDIDATE
255998336,CANDIDATE
366725641,CANDIDATE
18574158,FALSE POSITIVE
67349298,CANDIDATE
84126162,FALSE POSITIVE
421990278,CANDIDATE
147193084,CANDIDATE
422037524,CANDIDATE
376454594,CANDIDATE
336072306,CANDIDATE
256584532,CANDIDATE
247356332,CANDIDATE
48274889,CANDIDATE
153723304,CANDIDATE
310002617,CANDIDATE
450337675,CANDIDATE
142618165,CANDIDATE
396556650,CANDIDATE
410552165,CANDIDATE
451566438,CANDIDATE
396896334,CANDIDATE
139445621,CANDIDATE
149572298,CANDIDATE
443213925,CANDIDATE
24358417,CANDIDATE
154741689,CANDIDATE
177244357,CANDIDATE
417676091,CANDIDATE
162577466,FALSE POSITIVE
159510109,FALSE POSITIVE
100990000,CANDIDATE
100990000,CANDIDATE
251094370,CANDIDATE
389924075,CANDIDATE
291465998,CANDIDATE
250484865,FALSE POSITIVE
245349211,CANDIDATE
88641387,CANDIDATE
345009464,CANDIDATE
202087931,CANDIDATE
85284138,CANDIDATE
274122380,FALSE POSITIVE
277128619,CANDIDATE
333657795,CANDIDATE
461538935,FALSE POSITIVE
3808740,CANDIDATE
39077574,FALSE POSITIVE
9032368,FALSE POSITIVE
381544766,CANDIDATE
294594423,CANDIDATE
41865539,FALSE POSITIVE
86419190,CANDIDATE
295233473,CANDIDATE
104022675,FALSE POSITIVE
178577607,CANDIDATE
219821826,FALSE POSITIVE
334911765,FALSE POSITIVE
202504234,CANDIDATE
280096473,CANDIDATE
364393429,CANDIDATE
309257814,FALSE POSITIVE
309257814,CANDIDATE
71582156,CANDIDATE
140691463,CANDIDATE
4843495,CANDIDATE
457939414,FALSE POSITIVE
147284470,CANDIDATE
356916207,CANDIDATE
88114177,CANDIDATE
167905035,CANDIDATE
288471046,CANDIDATE
219239945,FALSE POSITIVE
298189225,CANDIDATE
287948915,CANDIDATE
419877797,CANDIDATE
59369068,CANDIDATE
101272159,CANDIDATE
72806004,CANDIDATE
7562528,CANDIDATE
190822775,CANDIDATE
373816781,CANDIDATE
235711993,CANDIDATE
88565745,CANDIDATE
76798849,CANDIDATE
69028091,CANDIDATE
160476088,CANDIDATE
9344899,CANDIDATE
75208638,FALSE POSITIVE
458876004,FALSE POSITIVE
57753734,CANDIDATE
124454726,CANDIDATE
146836153,FALSE POSITIVE
231337271,CANDIDATE
237552878,CANDIDATE
197807043,CANDIDATE
231071138,CANDIDATE
137906197,CANDIDATE
128501004,FALSE POSITIVE
393818343,CANDIDATE
462206806,CANDIDATE
141186075,CANDIDATE
141186075,CANDIDATE
219208037,FALSE POSITIVE
443666343,CANDIDATE
443666343,CANDIDATE
364395234,CANDIDATE
143687316,CANDIDATE
286153328,CANDIDATE
49428710,CANDIDATE
115242351,CANDIDATE
377240984,CANDIDATE
144440290,FALSE POSITIVE
4897275,CANDIDATE
282794970,CANDIDATE
113921235,CANDIDATE
352107384,CANDIDATE
44451202,CANDIDATE
150063444,CANDIDATE
75650448,CANDIDATE
131195882,CANDIDATE
303030789,CANDIDATE
106829921,CANDIDATE
370009806,CANDIDATE
233465389,CANDIDATE
155369758,CANDIDATE
407997410,CANDIDATE
219466803,FALSE POSITIVE
326347927,FALSE POSITIVE
408549705,FALSE POSITIVE
385459345,CANDIDATE
120183168,CANDIDATE
120183168,CANDIDATE
8599009,CANDIDATE
459913687,CANDIDATE
274974693,CANDIDATE
83148519,CANDIDATE
366755319,CANDIDATE
330795142,CANDIDATE
405485201,CANDIDATE
7904580,FALSE POSITIVE
75076261,CANDIDATE
289931756,CANDIDATE
192259856,CANDIDATE
302766000,FALSE POSITIVE
160004025,CANDIDATE
308425348,FALSE POSITIVE
71431780,CANDIDATE
85242435,CANDIDATE
452803785,FALSE POSITIVE
169904935,FALSE POSITIVE
464646604,CANDIDATE
455737331,CANDIDATE
355096431,CANDIDATE
253917292,CANDIDATE
155012162,CANDIDATE
467602108,CANDIDATE
139350191,CANDIDATE
258279359,CANDIDATE
167631701,CANDIDATE
41875043,FALSE POSITIVE
429304876,CANDIDATE
412666676,CANDIDATE
141933255,CANDIDATE
122881136,CANDIDATE
314649737,CANDIDATE
269341832,CANDIDATE
387318486,CANDIDATE
462715015,FALSE POSITIVE
35285308,CANDIDATE
27294830,CANDIDATE
172871230,FALSE POSITIVE
219847787,CANDIDATE
154814765,CANDIDATE
468889418,CANDIDATE
261020738,CANDIDATE
14029793,CANDIDATE
149109125,CANDIDATE
50575306,CANDIDATE
237700098,CANDIDATE
31258738,CANDIDATE
4102368,CANDIDATE
71396541,FALSE POSITIVE
444558604,CANDIDATE
434171113,CANDIDATE
250386181,FALSE POSITIVE
801354155,CANDIDATE
121625070,CANDIDATE
162620529,CANDIDATE
34505005,FALSE POSITIVE
453452264,CANDIDATE
131581522,FALSE POSITIVE
235077268,CANDIDATE
37862966,CANDIDATE
239638934,FALSE POSITIVE
170729775,CANDIDATE
441159680,CANDIDATE
47601197,CANDIDATE
47601197,CANDIDATE
81247740,CANDIDATE
232540264,CANDIDATE
154437244,CANDIDATE
13023378,CANDIDATE
303586471,CANDIDATE
140067837,CANDIDATE
38965512,CANDIDATE
23229805,CANDIDATE
281196902,CANDIDATE
266213232,CANDIDATE
440624788,CANDIDATE
22683951,CANDIDATE
453387619,CANDIDATE
251039147,CANDIDATE
26547036,CANDIDATE
89535068,FALSE POSITIVE
144301273,CANDIDATE
421330229,CANDIDATE
387346503,CANDIDATE
396723723,CANDIDATE
263723781,CANDIDATE
404898080,CANDIDATE
357858008,CANDIDATE
171922657,CANDIDATE
298729646,CANDIDATE
208151094,CANDIDATE
234958949,CANDIDATE
147302550,CANDIDATE
320208949,CANDIDATE
452658846,CANDIDATE
294599100,FALSE POSITIVE
287721202,CANDIDATE
463203560,FALSE POSITIVE
156887426,CANDIDATE
148233571,FALSE POSITIVE
284859630,CANDIDATE
157698565,CANDIDATE
160037058,CANDIDATE
268301217,CANDIDATE
428679607,CANDIDATE
445859771,CANDIDATE
464296022,FALSE POSITIVE
280865159,CANDIDATE
52315301,CANDIDATE
149989864,CANDIDATE
149989864,CANDIDATE
410119093,CANDIDATE
301624989,CANDIDATE
337216118,CANDIDATE
19342878,CANDIDATE
25799609,CANDIDATE
174599051,CANDIDATE
219762508,CANDIDATE
89702406,FALSE POSITIVE
116048097,CANDIDATE
312991501,CANDIDATE
55266835,CANDIDATE
323295479,CANDIDATE
468832904,CANDIDATE
270494650,CANDIDATE
345596003,CANDIDATE
142385671,CANDIDATE
261141602,FALSE POSITIVE
238506223,CANDIDATE
25959926,CANDIDATE
319568755,CANDIDATE
419738713,CANDIDATE
181208298,CANDIDATE
98613492,FALSE POSITIVE
431810418,CANDIDATE
431810418,CANDIDATE
158552665,CANDIDATE
213875310,CANDIDATE
43276438,CANDIDATE
67743054,CANDIDATE
350024178,CANDIDATE
172353721,CANDIDATE
150006846,CANDIDATE
375419034,CANDIDATE
185598695,CANDIDATE
259100469,CANDIDATE
101696403,CANDIDATE
298752252,CANDIDATE
219866209,CANDIDATE
68074302,CANDIDATE
99330090,FALSE POSITIVE
149917086,CANDIDATE
26051436,CANDIDATE
365021641,CANDIDATE
93093765,CANDIDATE
357299852,CANDIDATE
191671884,CANDIDATE
382259755,CANDIDATE
306337838,CANDIDATE
204671232,CANDIDATE
293567206,FALSE POSITIVE
148679712,CANDIDATE
259172391,CANDIDATE
259172391,CANDIDATE
258777137,FALSE POSITIVE
81178747,CANDIDATE
294395926,CANDIDATE
137843225,CANDIDATE
251855940,CANDIDATE
350153977,CANDIDATE
331854794,CANDIDATE
151724385,CANDIDATE
219205407,FALSE POSITIVE
306039307,CANDIDATE
67246795,CANDIDATE
361467239,CANDIDATE
415875608,CANDIDATE
258738570,CANDIDATE
305790119,CANDIDATE
11034516,CANDIDATE
192969211,CANDIDATE
142785421,CANDIDATE
8260536,CANDIDATE
8260536,CANDIDATE
302202317,CANDIDATE
401509690,CANDIDATE
32004914,CANDIDATE
4464022,CANDIDATE
157088184,CANDIDATE
235902467,CANDIDATE
366120401,CANDIDATE
367333043,FALSE POSITIVE
356736743,CANDIDATE
448744179,CANDIDATE
390157607,FALSE POSITIVE
80682484,CANDIDATE
161479081,CANDIDATE
166851829,CANDIDATE
393965778,CANDIDATE
368435330,CANDIDATE
368435330,CANDIDATE
266980320,CANDIDATE
259238498,CANDIDATE
122695048,CANDIDATE
243208884,CANDIDATE
117689799,FALSE POSITIVE
88385463,CANDIDATE
441580526,CANDIDATE
373612558,CANDIDATE
344034178,CANDIDATE
313554509,CANDIDATE
281924357,CANDIDATE
233188747,CANDIDATE
404610583,FALSE POSITIVE
421336001,CANDIDATE
243333538,FALSE POSITIVE
55383975,FALSE POSITIVE
173706852,CANDIDATE
5709314,CANDIDATE
93862917,CANDIDATE
292469572,CANDIDATE
426144112,CANDIDATE
380671216,CANDIDATE
347469901,CANDIDATE
402828941,CANDIDATE
49254857,CANDIDATE
52738649,CANDIDATE
404518509,CANDIDATE
462553953,CANDIDATE
233053554,CANDIDATE
456042145,FALSE POSITIVE
180672438,CANDIDATE
445807396,CANDIDATE
75919790,CANDIDATE
277871306,FALSE POSITIVE
1167538,CANDIDATE
347357977,CANDIDATE
32925763,CANDIDATE
417705690,FALSE POSITIVE
441732151,FALSE POSITIVE
409794137,CANDIDATE
462553953,CANDIDATE
22705558,CANDIDATE
468979441,CANDIDATE
468979441,CANDIDATE
468979441,CANDIDATE
63013648,CANDIDATE
281781375,CANDIDATE
9707944,CANDIDATE
305048116,CANDIDATE
330218897,CANDIDATE
197642926,CANDIDATE
22221375,CANDIDATE
157050713,CANDIDATE
330944099,CANDIDATE
23937608,CANDIDATE
351652998,CANDIDATE
17652022,CANDIDATE
281815702,CANDIDATE
17457400,CANDIDATE
313835568,CANDIDATE
7681574,CANDIDATE
312899686,FALSE POSITIVE
4165850,CANDIDATE
208772468,CANDIDATE
118573065,CANDIDATE
401980624,CANDIDATE
376632626,CANDIDATE
229091748,FALSE POSITIVE
324116813,CANDIDATE
448098793,CANDIDATE
270075071,CANDIDATE
383666033,FALSE POSITIVE
287145649,CANDIDATE
420645189,FALSE POSITIVE
420645189,FALSE POSITIVE
417931607,CANDIDATE
352239069,CANDIDATE
352239069,CANDIDATE
343019899,CANDIDATE
372172128,CANDIDATE
368678195,CANDIDATE
198610218,CANDIDATE
91251292,CANDIDATE
91251292,CANDIDATE
336840314,CANDIDATE
370010846,CANDIDATE
231850364,CANDIDATE
30853990,CANDIDATE
31634579,CANDIDATE
238542895,CANDIDATE
167342439,CANDIDATE
167342439,CANDIDATE
120487017,CANDIDATE
160512852,CANDIDATE
387414814,CANDIDATE
418375357,CANDIDATE
172376068,FALSE POSITIVE
90935909,CANDIDATE
238124845,CANDIDATE
63844530,CANDIDATE
349440621,CANDIDATE
366698929,CANDIDATE
219016883,CANDIDATE
288671122,CANDIDATE
179230828,CANDIDATE
179230828,CANDIDATE
143350972,FALSE POSITIVE
143008050,CANDIDATE
189852832,CANDIDATE
391903064,CANDIDATE
391903064,CANDIDATE
410358456,CANDIDATE
329691586,CANDIDATE
103832313,CANDIDATE
315120585,CANDIDATE
423672208,CANDIDATE
387409975,CANDIDATE
97486178,CANDIDATE
54364414,FALSE POSITIVE
308919449,FALSE POSITIVE
235905185,CANDIDATE
387260717,CANDIDATE
295541511,CANDIDATE
294781547,CANDIDATE
349095149,CANDIDATE
207238953,CANDIDATE
158241252,CANDIDATE
158241252,CANDIDATE
230013442,CANDIDATE
99896567,CANDIDATE
66296167,CANDIDATE
317252733,CANDIDATE
146523262,CANDIDATE
82452140,CANDIDATE
388198242,CANDIDATE
399967279,CANDIDATE
303327435,CANDIDATE
123846039,CANDIDATE
460205581,CANDIDATE
427715152,CANDIDATE
8416274,CANDIDATE
283884522,CANDIDATE
291668351,CANDIDATE
325647810,CANDIDATE
243550555,CANDIDATE
66726479,CANDIDATE
92439980,CANDIDATE
10792081,CANDIDATE
353361266,CANDIDATE
467615239,CANDIDATE
52052461,CANDIDATE
68322189,FALSE POSITIVE
78489364,CANDIDATE
37117064,CANDIDATE
422884521,CANDIDATE
404713783,CANDIDATE
352229268,CANDIDATE
45996325,CANDIDATE
253030300,FALSE POSITIVE
352690548,CANDIDATE
18795429,CANDIDATE
360714300,CANDIDATE
337274055,FALSE POSITIVE
397423462,CANDIDATE
269859655,CANDIDATE
1100766816,FALSE POSITIVE
233497719,FALSE POSITIVE
229750058,CANDIDATE
23650642,FALSE POSITIVE
288631580,CANDIDATE
356311210,CANDIDATE
367434266,CANDIDATE
31852980,CANDIDATE
333473672,CANDIDATE
85292615,CANDIDATE
288631580,CANDIDATE
33692729,CANDIDATE
380886534,CANDIDATE
198360694,CANDIDATE
270342589,CANDIDATE
147203645,CANDIDATE
141768070,CANDIDATE
261867566,CANDIDATE
29385858,CANDIDATE
398371628,CANDIDATE
298897095,CANDIDATE
122706449,CANDIDATE
383358873,CANDIDATE
205044976,CANDIDATE
62682198,CANDIDATE
427765233,CANDIDATE
400466395,FALSE POSITIVE
342449055,CANDIDATE
254141733,CANDIDATE
415732733,CANDIDATE
348755723,FALSE POSITIVE
276250096,CANDIDATE
469702377,CANDIDATE
422457210,CANDIDATE
122629761,CANDIDATE
110996418,CANDIDATE
388130237,CANDIDATE
251111783,CANDIDATE
248689510,CANDIDATE
19155785,FALSE POSITIVE
77228304,FALSE POSITIVE
333674399,CANDIDATE
333674399,CANDIDATE
459942762,FALSE POSITIVE
237101326,CANDIDATE
316453500,CANDIDATE
147890655,CANDIDATE
100014359,CANDIDATE
361710792,CANDIDATE
45296362,CANDIDATE
238335094,CANDIDATE
168871868,FALSE POSITIVE
286000547,CANDIDATE
236934268,CANDIDATE
458856474,FALSE POSITIVE
224313733,FALSE POSITIVE
268334473,CANDIDATE
388076005,FALSE POSITIVE
232976128,CANDIDATE
139853601,FALSE POSITIVE
165527918,CANDIDATE
348756659,CANDIDATE
85293053,CANDIDATE
85293053,CANDIDATE
382068562,CANDIDATE
162289289,CANDIDATE
335813325,CANDIDATE
332660150,CANDIDATE
73228647,CANDIDATE
452741216,CANDIDATE
57011946,CANDIDATE
381468938,CANDIDATE
124573851,CANDIDATE
145804834,CANDIDATE
366315051,CANDIDATE
280647591,CANDIDATE
323569398,CANDIDATE
241062925,CANDIDATE
15654898,CANDIDATE
369532319,CANDIDATE
277329402,CANDIDATE
359403471,CANDIDATE
235078021,CANDIDATE
100974694,CANDIDATE
139877968,CANDIDATE
157236902,CANDIDATE
390021939,CANDIDATE
165431806,CANDIDATE
9830791,CANDIDATE
74881311,CANDIDATE
96925186,CANDIDATE
29191596,CANDIDATE
352413427,CANDIDATE
147950620,CANDIDATE
399144800,FALSE POSITIVE
189013224,CANDIDATE
224596152,CANDIDATE
241225337,CANDIDATE
233681149,FALSE POSITIVE
142868621,CANDIDATE
177115354,CANDIDATE
229787062,CANDIDATE
55849732,CANDIDATE
229938290,CANDIDATE
369960846,CANDIDATE
360630575,CANDIDATE
405454160,CANDIDATE
219388773,FALSE POSITIVE
197598125,CANDIDATE
241297273,CANDIDATE
80384677,CANDIDATE
170466784,CANDIDATE
94405787,CANDIDATE
16776356,CANDIDATE
352892371,CANDIDATE
278623780,CANDIDATE
346859243,CANDIDATE
165625229,CANDIDATE
376645976,CANDIDATE
160165689,CANDIDATE
101348333,CANDIDATE
55778666,CANDIDATE
132534906,FALSE POSITIVE
119556803,CANDIDATE
86951294,CANDIDATE
9030119,CANDIDATE
307079330,CANDIDATE
259592689,CANDIDATE
176778112,FALSE POSITIVE
230388132,CANDIDATE
85791385,CANDIDATE
310267134,FALSE POSITIVE
311565540,CANDIDATE
3233861,CANDIDATE
308987429,CANDIDATE
285526706,CANDIDATE
260537454,CANDIDATE
441155146,CANDIDATE
317134140,CANDIDATE
183985250,CANDIDATE
29191624,CANDIDATE
445805961,CANDIDATE
348770361,CANDIDATE
142276270,CANDIDATE
142276270,CANDIDATE
142276270,CANDIDATE
360630575,CANDIDATE
314865962,CANDIDATE
103448870,CANDIDATE
382521776,CANDIDATE
142276270,CANDIDATE
302173245,CANDIDATE
266023807,CANDIDATE
393911494,FALSE POSITIVE
391821647,FALSE POSITIVE
320004517,CANDIDATE
219742885,CANDIDATE
328933398,CANDIDATE
328933398,CANDIDATE
374122973,CANDIDATE
310009611,CANDIDATE
233735354,CANDIDATE
184952758,FALSE POSITIVE
377622130,CANDIDATE
29953537,CANDIDATE
380884709,CANDIDATE
367900542,CANDIDATE
347442932,FALSE POSITIVE
239823606,CANDIDATE
88101924,CANDIDATE
41422753,FALSE POSITIVE
37150278,CANDIDATE
165413340,CANDIDATE
288428649,CANDIDATE
282485660,CANDIDATE
384386062,CANDIDATE
457018819,CANDIDATE
152467154,CANDIDATE
455153906,CANDIDATE
280645209,CANDIDATE
358613376,CANDIDATE
428892437,CANDIDATE
272785423,CANDIDATE
310094771,CANDIDATE
150388393,CANDIDATE
701926762,CANDIDATE
240989628,CANDIDATE
45684223,FALSE POSITIVE
167714124,CANDIDATE
30016082,CANDIDATE
262829328,CANDIDATE
148883384,CANDIDATE
1525480,CANDIDATE
138126035,CANDIDATE
264303333,FALSE POSITIVE
446549906,CANDIDATE
328933398,CANDIDATE
461662295,FALSE POSITIVE
230377505,CANDIDATE
230377505,CANDIDATE
370759867,FALSE POSITIVE
306263608,CANDIDATE
306263608,CANDIDATE
416195870,CANDIDATE
332715376,CANDIDATE
115451738,CANDIDATE
420202798,CANDIDATE
292202337,CANDIDATE
303204165,CANDIDATE
303204165,CANDIDATE
367616146,CANDIDATE
231912935,CANDIDATE
436764867,CANDIDATE
453211454,CANDIDATE
467158766,CANDIDATE
349972412,CANDIDATE
349972412,CANDIDATE
10552342,FALSE POSITIVE
87932853,CANDIDATE
324150445,CANDIDATE
57694405,CANDIDATE
320411045,CANDIDATE
5724439,CANDIDATE
256576519,CANDIDATE
129108133,CANDIDATE
283165117,CANDIDATE
14440334,CANDIDATE
453211454,CANDIDATE
361711730,CANDIDATE
446135868,CANDIDATE
389777651,CANDIDATE
346673534,CANDIDATE
259701242,FALSE POSITIVE
288434231,CANDIDATE
383531543,CANDIDATE
186614891,CANDIDATE
233795794,CANDIDATE
194795551,CANDIDATE
139285832,CANDIDATE
322901324,CANDIDATE
241326434,CANDIDATE
372448111,CANDIDATE
160522555,CANDIDATE
423393242,CANDIDATE
76663549,CANDIDATE
340144218,CANDIDATE
43475220,CANDIDATE
173612049,CANDIDATE
232967440,CANDIDATE
289580577,CANDIDATE
177308364,CANDIDATE
167418903,CANDIDATE
235943205,CANDIDATE
8967242,CANDIDATE
224225541,CANDIDATE
318812447,CANDIDATE
219462190,CANDIDATE
410214986,CANDIDATE
147660201,FALSE POSITIVE
277039287,CANDIDATE
291732201,CANDIDATE
85216969,CANDIDATE
170440216,CANDIDATE
123234747,CANDIDATE
325908483,CANDIDATE
335661164,CANDIDATE
55390413,FALSE POSITIVE
443607377,CANDIDATE
405230669,CANDIDATE
292852583,CANDIDATE
384984325,CANDIDATE
384984325,CANDIDATE
9701368,CANDIDATE
323250919,CANDIDATE
438519486,CANDIDATE
332564140,CANDIDATE
18019350,CANDIDATE
268456052,CANDIDATE
26587613,CANDIDATE
467331291,CANDIDATE
165723070,CANDIDATE
1870990135,CANDIDATE
394570569,CANDIDATE
464593883,CANDIDATE
372443687,CANDIDATE
163030461,CANDIDATE
28945511,CANDIDATE
71345362,CANDIDATE
356235833,FALSE POSITIVE
382980571,CANDIDATE
276128561,CANDIDATE
267545252,CANDIDATE
435680451,CANDIDATE
402319411,CANDIDATE
274194927,CANDIDATE
382463648,CANDIDATE
15863518,CANDIDATE
21535395,CANDIDATE
389968080,CANDIDATE
274138511,FALSE POSITIVE
98753307,CANDIDATE
272758199,CANDIDATE
323132914,CANDIDATE
49771092,CANDIDATE
260304800,CANDIDATE
89020549,CANDIDATE
321857016,CANDIDATE
439939258,CANDIDATE
395790368,CANDIDATE
106402532,CANDIDATE
418184767,CANDIDATE
344224831,FALSE POSITIVE
149179763,CANDIDATE
251594291,CANDIDATE
428317266,CANDIDATE
440636649,CANDIDATE
305612552,CANDIDATE
256046749,CANDIDATE
459735346,CANDIDATE
209464063,CANDIDATE
231721006,CANDIDATE
63190194,CANDIDATE
176279915,CANDIDATE
195093356,FALSE POSITIVE
233409941,CANDIDATE
150531994,CANDIDATE
20178111,FALSE POSITIVE
374348168,CANDIDATE
400103802,CANDIDATE
47937361,CANDIDATE
459215281,CANDIDATE
165468291,CANDIDATE
407166076,CANDIDATE
33911302,CANDIDATE
460686828,CANDIDATE
23435610,CANDIDATE
4999813,FALSE POSITIVE
354517490,CANDIDATE
372818426,CANDIDATE
39414571,CANDIDATE
287256467,CANDIDATE
257241363,CANDIDATE
322202434,FALSE POSITIVE
284050395,FALSE POSITIVE
380783252,CANDIDATE
114018671,CANDIDATE
152563846,CANDIDATE
451606970,CANDIDATE
24695044,CANDIDATE
239198720,CANDIDATE
139879080,CANDIDATE
240535286,CANDIDATE
289047954,CANDIDATE
274017513,CANDIDATE
254296853,CANDIDATE
359629653,CANDIDATE
458890024,CANDIDATE
34977731,CANDIDATE
319684122,CANDIDATE
441614965,CANDIDATE
316416562,CANDIDATE
387544178,CANDIDATE
437011608,CANDIDATE
397522142,CANDIDATE
8005485,CANDIDATE
143009290,CANDIDATE
141205978,CANDIDATE
142562395,CANDIDATE
77031413,FALSE POSITIVE
274911536,CANDIDATE
347715478,CANDIDATE
268125229,CANDIDATE
255756918,CANDIDATE
200803270,CANDIDATE
323295908,CANDIDATE
21279791,CANDIDATE
394287035,CANDIDATE
298495970,FALSE POSITIVE
202426247,CANDIDATE
321041369,CANDIDATE
468845640,FALSE POSITIVE
459970307,CANDIDATE
370745311,FALSE POSITIVE
164767175,CANDIDATE
198178859,CANDIDATE
29430403,CANDIDATE
53307409,CANDIDATE
341729521,FALSE POSITIVE
415399713,CANDIDATE
258514800,CANDIDATE
403136415,CANDIDATE
354519019,CANDIDATE
124128680,CANDIDATE
280803917,CANDIDATE
269701147,CANDIDATE
269701147,CANDIDATE
33595516,CANDIDATE
321785052,CANDIDATE
374800835,CANDIDATE
416195843,CANDIDATE
47482754,CANDIDATE
304363215,CANDIDATE
469008497,CANDIDATE
141395223,CANDIDATE
82598822,CANDIDATE
381360750,CANDIDATE
270406298,CANDIDATE
111108561,CANDIDATE
119638424,CANDIDATE
388816604,CANDIDATE
137420801,CANDIDATE
284206913,CANDIDATE
441697509,CANDIDATE
139086171,CANDIDATE
142635225,CANDIDATE
357661805,CANDIDATE
330885564,CANDIDATE
103245940,FALSE POSITIVE
11417087,CANDIDATE
10827386,CANDIDATE
427730490,CANDIDATE
269701147,CANDIDATE
365733349,CANDIDATE
